ITP,Long,Lat,Time
1,-132.95244285714287,77.2084,2006-08-14
1,-132.82256666666666,77.1884,2006-08-15
1,-132.61277777777775,77.18827777777777,2006-08-16
1,-132.35754444444444,77.22733333333333,2006-08-17
1,-132.4584857142857,77.29198571428572,2006-08-18
1,-132.7288,77.31338333333333,2006-08-19
1,-132.897575,77.2754875,2006-08-20
1,-132.89367777777778,77.23442222222224,2006-08-21
1,-132.91385555555559,77.21073333333334,2006-08-22
1,-132.90387272727273,77.19430909090909,2006-08-23
1,-133.23323333333335,77.1718,2006-08-24
1,-133.61048571428572,77.12205714285713,2006-08-25
1,-133.94708571428572,77.06054285714285,2006-08-26
1,-133.87092,77.03604,2006-08-27
1,-133.64585,76.9889875,2006-08-28
1,-133.3031,76.9593625,2006-08-29
1,-132.9668,76.94124285714285,2006-08-30
1,-132.6527,76.95465,2006-08-31
1,-132.62623333333332,76.94099999999999,2006-09-01
1,-132.3971,76.89906666666667,2006-09-02
1,-132.107375,76.884725,2006-09-03
1,-131.855125,76.8567375,2006-09-04
1,-131.29388333333333,76.88328333333332,2006-09-05
6,-138.67252999999997,77.74665333333333,2006-09-06
6,-138.992175,77.94466785714285,2006-09-07
6,-137.92894516129033,77.93929677419356,2006-09-08
6,-137.4018290322581,77.88685483870967,2006-09-09
6,-137.159709375,77.8307,2006-09-10
6,-138.07503333333338,77.89344666666665,2006-09-11
6,-138.47774666666666,77.85039000000002,2006-09-12
6,-138.254390625,77.7222125,2006-09-13
6,-137.95432727272728,77.70002121212121,2006-09-14
6,-138.4223,77.94605862068966,2006-09-15
6,-138.01657241379309,78.02014827586208,2006-09-16
6,-136.98849090909093,77.9470484848485,2006-09-17
6,-137.17849375,77.98733750000001,2006-09-18
6,-137.65630322580643,77.9922,2006-09-19
6,-137.56405937500003,77.85453125000002,2006-09-20
6,-137.95667,77.93136,2006-09-21
6,-138.48948571428568,78.01004999999999,2006-09-22
6,-138.70431428571425,77.97346785714285,2006-09-23
6,-138.4878896551724,77.94503793103449,2006-09-24
6,-137.71304062500002,77.84182187500001,2006-09-25
6,-138.10764000000003,77.88450000000002,2006-09-26
6,-138.48778275862068,77.89392068965516,2006-09-27
6,-138.40805666666665,77.88220333333335,2006-09-28
6,-138.03284848484847,77.84671212121214,2006-09-29
6,-138.4227393939394,77.90190303030302,2006-09-30
6,-138.71375151515156,77.92106969696968,2006-10-01
6,-138.79818235294118,77.89291764705882,2006-10-02
6,-139.469390625,77.94518124999999,2006-10-03
6,-139.58053030303032,77.91802121212119,2006-10-04
6,-139.8008545454546,77.91324242424243,2006-10-05
6,-140.0638878787879,77.91183939393942,2006-10-06
6,-139.9562514285714,77.83021714285715,2006-10-07
6,-140.32293529411766,77.8086911764706,2006-10-08
6,-140.68883437500003,77.823121875,2006-10-09
6,-140.49865000000003,77.779128125,2006-10-10
6,-140.71065000000002,77.80854062500003,2006-10-11
6,-141.65667333333337,78.10302666666666,2006-10-12
6,-142.30102222222223,78.34552962962962,2006-10-13
6,-141.41688275862066,78.30727241379311,2006-10-14
6,-141.57395925925925,78.36447407407407,2006-10-15
6,-140.32194193548386,78.16100322580645,2006-10-16
6,-141.01445357142856,78.28625,2006-10-17
6,-140.8218482758621,78.28137241379312,2006-10-18
6,-141.3734714285714,78.34106785714287,2006-10-19
6,-140.51666250000002,78.10756875000001,2006-10-20
6,-140.67037419354835,78.08729354838711,2006-10-21
6,-140.61914516129033,78.08354193548386,2006-10-22
6,-140.83286129032257,78.09134193548387,2006-10-23
6,-140.7439911764706,77.98202058823529,2006-10-24
6,-142.1664533333333,78.03492333333335,2006-10-25
6,-141.92289375000007,77.836003125,2006-10-26
6,-142.4244965517241,77.93646206896554,2006-10-27
6,-142.61053333333336,78.04965925925926,2006-10-28
6,-142.03246071428572,78.0114464285714,2006-10-29
6,-141.7021655172414,77.97970344827587,2006-10-30
6,-142.34998518518518,78.05214074074074,2006-10-31
6,-142.66077692307692,78.06027307692308,2006-11-01
6,-142.10787692307693,77.99241923076924,2006-11-02
6,-141.37309655172413,77.95572068965518,2006-11-03
6,-140.69049354838708,77.95208709677419,2006-11-04
6,-139.82447187500003,77.91782500000001,2006-11-05
6,-140.64843000000002,78.06006333333333,2006-11-06
6,-140.30101818181822,77.9196696969697,2006-11-07
6,-140.74702258064517,77.88915161290325,2006-11-08
6,-141.94685,78.03812307692307,2006-11-09
6,-141.5306,77.96017307692308,2006-11-10
6,-139.60857931034482,77.62706551724139,2006-11-11
6,-138.77797999999999,77.55225333333334,2006-11-12
6,-139.55297777777778,77.6293222222222,2006-11-13
6,-139.93281199999998,77.728372,2006-11-14
6,-139.39915555555555,77.61143333333335,2006-11-15
6,-139.24226071428572,77.5173607142857,2006-11-16
6,-140.7911739130435,77.80520869565218,2006-11-17
6,-139.93732307692306,77.66041923076922,2006-11-18
6,-139.43267037037037,77.61299629629629,2006-11-19
6,-139.48645769230768,77.68180384615385,2006-11-20
6,-139.15642592592596,77.61411481481481,2006-11-21
6,-139.45659230769232,77.60610769230769,2006-11-22
6,-139.3634925925926,77.46118518518522,2006-11-23
6,-139.8276230769231,77.43056153846155,2006-11-24
6,-140.188408,77.41760400000001,2006-11-25
6,-139.35362222222224,77.21095925925927,2006-11-26
6,-138.55676071428573,77.10297142857141,2006-11-27
6,-137.61416451612902,76.86429999999999,2006-11-28
6,-139.11970399999998,77.27281199999999,2006-11-29
6,-139.120888,77.27632799999999,2006-11-30
6,-138.7880346153846,77.21955,2006-12-01
6,-139.30296086956523,77.46529565217391,2006-12-02
6,-139.32460000000003,77.52844166666667,2006-12-03
6,-137.39576129032258,76.9716870967742,2006-12-04
6,-137.98323214285713,77.07583214285714,2006-12-05
6,-138.669308,77.309024,2006-12-06
6,-138.80142,77.34512000000001,2006-12-07
6,-137.37091612903228,76.8674193548387,2006-12-08
6,-138.61230769230767,77.14795,2006-12-09
6,-138.66853600000002,77.215616,2006-12-10
6,-138.91420833333333,77.33895416666665,2006-12-11
6,-138.94078799999997,77.252648,2006-12-12
6,-139.21797600000002,77.19479200000002,2006-12-13
6,-139.237816,77.143164,2006-12-14
6,-138.70856538461538,77.01055384615385,2006-12-15
6,-138.731204,77.07631600000002,2006-12-16
6,-138.638,77.06472399999998,2006-12-17
6,-138.9092875,77.16774166666667,2006-12-18
6,-138.98898750000004,77.177225,2006-12-19
6,-138.90589200000002,77.08337999999999,2006-12-20
6,-139.37579130434784,77.19887826086956,2006-12-21
6,-139.8458375,77.23665416666667,2006-12-22
6,-140.18435416666668,77.17949166666668,2006-12-23
6,-141.01409166666667,77.3572625,2006-12-24
6,-140.78839615384612,77.21569615384615,2006-12-25
6,-140.2865642857143,77.08194285714286,2006-12-26
6,-140.43168518518522,77.17631111111108,2006-12-27
6,-140.6495153846154,77.25726923076921,2006-12-28
6,-140.32125925925928,77.1405074074074,2006-12-29
6,-140.584316,77.3673,2006-12-30
6,-140.44054799999998,77.412004,2006-12-31
6,-140.2965625,77.36340000000001,2007-01-01
1,-139.62303076923078,77.10311538461539,2007-01-02
6,-140.19749166666668,77.4063125,2007-01-03
6,-139.54408846153845,77.17537692307691,2007-01-04
6,-139.99068333333332,77.40309583333335,2007-01-05
6,-139.68239166666666,77.27376250000002,2007-01-06
6,-139.407404,77.15407600000002,2007-01-07
6,-139.7753875,77.38242916666665,2007-01-08
6,-139.5813391304348,77.36255652173914,2007-01-09
6,-138.88843846153847,77.12907307692308,2007-01-10
6,-138.71466399999997,77.23291599999999,2007-01-11
6,-138.90072083333334,77.27286666666664,2007-01-12
6,-139.07236249999997,77.20446666666668,2007-01-13
6,-139.03683333333333,77.18787916666665,2007-01-14
6,-138.795324,77.05575600000002,2007-01-15
6,-139.09032916666666,77.16406249999999,2007-01-16
6,-138.952392,77.030088,2007-01-17
6,-139.04725200000001,77.02005200000002,2007-01-18
6,-139.34777083333336,77.14482083333336,2007-01-19
6,-139.26112,77.039568,2007-01-20
6,-139.43041599999998,77.10843200000001,2007-01-21
6,-138.9031035714286,76.88196071428571,2007-01-22
6,-139.32748400000003,77.170704,2007-01-23
6,-139.10833600000004,77.005116,2007-01-24
6,-139.1385291666667,77.09609583333334,2007-01-25
6,-139.064292,77.10685600000001,2007-01-26
6,-138.96457407407408,76.92507407407408,2007-01-27
6,-138.96104074074074,76.96251111111111,2007-01-28
6,-138.88982222222222,76.96354444444444,2007-01-29
6,-138.63523103448276,76.75770689655172,2007-01-30
6,-138.69919642857144,76.81668214285715,2007-01-31
6,-138.77682000000001,77.019992,2007-02-01
6,-138.73792400000002,76.901104,2007-02-02
6,-138.97938000000002,76.879476,2007-02-03
6,-138.98475925925925,76.64618518518519,2007-02-04
6,-139.40210384615386,76.73871923076923,2007-02-05
6,-139.45397692307694,76.7339153846154,2007-02-06
6,-139.36877307692308,76.68888461538462,2007-02-07
6,-139.27918846153847,76.68731923076922,2007-02-08
6,-139.1090925925926,76.60432592592595,2007-02-09
6,-139.10524814814815,76.62604444444445,2007-02-10
6,-139.34491200000002,76.89302799999999,2007-02-11
6,-139.228012,76.8818,2007-02-12
6,-139.205552,76.87432799999999,2007-02-13
6,-139.21012000000002,76.873824,2007-02-14
6,-139.1625111111111,76.62473703703702,2007-02-15
6,-139.30925,76.6832576923077,2007-02-16
6,-139.0950148148148,76.50851851851851,2007-02-17
6,-138.95044444444443,76.4288925925926,2007-02-18
6,-138.96860399999997,76.50150799999999,2007-02-19
6,-139.06244800000002,76.63056,2007-02-20
6,-138.94482592592593,76.40651851851854,2007-02-21
6,-138.95674074074074,76.40572962962963,2007-02-22
6,-139.02230384615385,76.5081653846154,2007-02-23
6,-139.01796923076927,76.49734230769229,2007-02-24
6,-138.86314285714283,76.29325000000001,2007-02-25
6,-138.89000357142854,76.29027857142856,2007-02-26
6,-138.89881111111112,76.40919629629629,2007-02-27
6,-138.9367307692308,76.53097692307693,2007-02-28
6,-138.79802222222222,76.36613703703703,2007-03-01
6,-138.73722307692313,76.3368923076923,2007-03-02
6,-138.83060769230767,76.45688076923079,2007-03-03
6,-138.7347444444445,76.34933703703702,2007-03-04
6,-138.8742083333333,76.54609166666667,2007-03-05
6,-138.71574583333336,76.577325,2007-03-06
6,-138.4551153846154,76.32134615384611,2007-03-07
6,-138.3845962962963,76.2173037037037,2007-03-08
6,-138.626812,76.434744,2007-03-09
6,-138.6800916666667,76.5360375,2007-03-10
6,-138.4854625,76.51840833333334,2007-03-11
6,-138.204164,76.40652799999998,2007-03-12
6,-138.06058518518518,76.18928148148149,2007-03-13
6,-138.10033600000003,76.27152400000001,2007-03-14
6,-137.90365,75.95305357142857,2007-03-15
6,-137.89563793103446,75.95189655172412,2007-03-16
6,-137.94507499999995,76.00429285714286,2007-03-17
6,-137.85340666666667,75.82379000000002,2007-03-18
6,-137.86358965517243,75.91366206896554,2007-03-19
6,-137.71293870967742,75.77628387096773,2007-03-20
6,-137.68672,75.89725333333332,2007-03-21
6,-137.69267333333335,75.92180666666665,2007-03-22
6,-137.78427586206897,76.02153103448276,2007-03-23
6,-137.9518185185185,76.20537407407407,2007-03-24
6,-137.95134999999996,76.08961071428571,2007-03-25
6,-137.95777407407408,76.18123703703704,2007-03-26
6,-137.82349259259257,76.19922962962963,2007-03-27
