ITP,Long,Lat,Time
109,-131.77211666666662,77.42916826923079,2019-04-11
109,-131.7400525641026,77.43169743589739,2019-04-12
109,-131.7983352564103,77.43383108974363,2019-04-13
109,-131.88866217948734,77.43460641025635,2019-04-14
109,-131.95637660256423,77.4344673076923,2019-04-15
105,-132.03394134615374,77.43851923076924,2019-04-16
109,-132.168317948718,77.44219743589746,2019-04-17
109,-132.31935576923075,77.43881474358967,2019-04-18
110,-132.41274711538472,77.42129262820511,2019-04-19
109,-132.49279967948718,77.39875705128206,2019-04-20
107,-132.54519326923082,77.38565416666667,2019-04-21
103,-132.63909679487182,77.3904583333334,2019-04-22
107,-132.79889006410266,77.39570096153851,2019-04-23
109,-132.9104060897436,77.38351378205124,2019-04-24
109,-133.06753733766234,77.36532792207802,2019-04-25
109,-132.93143569131834,77.3256395498392,2019-04-26
109,-133.02964466019412,77.27758640776695,2019-04-27
109,-132.92872893890686,77.23286688102893,2019-04-28
109,-132.7441522435897,77.21377596153847,2019-04-29
109,-132.48299455128202,77.25446891025645,2019-04-30
107,-132.24012747603842,77.29917731629396,2019-05-01
110,-132.24615354838716,77.29107709677419,2019-05-02
105,-132.3795929032258,77.29184129032257,2019-05-03
109,-132.3178198717948,77.3290913461539,2019-05-04
110,-132.40149035369765,77.36096655948558,2019-05-05
109,-132.45648814102586,77.38012596153837,2019-05-06
109,-132.59212686084138,77.36647669902912,2019-05-07
109,-132.66863225806452,77.36572903225813,2019-05-08
110,-132.83298051948057,77.35232694805201,2019-05-09
109,-132.89981672025715,77.3425668810289,2019-05-10
103,-133.0323834951455,77.30558317152101,2019-05-11
110,-133.17281414473692,77.28027993421057,2019-05-12
109,-133.0869574193548,77.32839193548388,2019-05-13
110,-133.2920062706271,77.32918217821786,2019-05-14
110,-133.05475608974356,77.36562179487186,2019-05-15
109,-133.08389551282048,77.3766900641026,2019-05-16
109,-133.29425695792895,77.39018608414239,2019-05-17
110,-133.60715808580858,77.4064524752475,2019-05-18
110,-133.61997692307693,77.46614647435896,2019-05-19
109,-133.95958608414242,77.4875996763754,2019-05-20
110,-134.1274425806451,77.52280258064518,2019-05-21
110,-134.33415179153087,77.55682149837133,2019-05-22
110,-134.4205717532468,77.62455422077923,2019-05-23
109,-134.2823637820513,77.70171923076919,2019-05-24
109,-134.19237051282047,77.74598493589744,2019-05-25
109,-134.19092275641034,77.76031923076923,2019-05-26
109,-134.28919070512808,77.71356570512827,2019-05-27
109,-134.43488846153838,77.68381666666664,2019-05-28
107,-134.56276378205135,77.68870865384618,2019-05-29
109,-134.65398945686903,77.68910830670929,2019-05-30
105,-134.75755273311904,77.70321125401934,2019-05-31
110,-134.9400466453675,77.68791757188497,2019-06-01
109,-135.16696527331186,77.70712475884241,2019-06-02
107,-135.40063173076936,77.6892560897436,2019-06-03
107,-135.47675968253984,77.7146349206349,2019-06-04
109,-135.6164038461538,77.68165673076932,2019-06-05
103,-135.64363846153856,77.70255769230769,2019-06-06
103,-135.63613621794872,77.72062660256407,2019-06-07
110,-135.57129647435903,77.73818589743591,2019-06-08
109,-135.44815160256397,77.76961282051283,2019-06-09
109,-135.21787724358975,77.8015243589744,2019-06-10
109,-135.02643621794874,77.80152115384605,2019-06-11
104,-134.83025512820524,77.82152788461534,2019-06-12
109,-134.82298846153847,77.82888333333334,2019-06-13
109,-134.90625320512805,77.78880576923079,2019-06-14
109,-135.00032467948714,77.7395871794872,2019-06-15
109,-135.06658044871793,77.69355416666664,2019-06-16
105,-135.09157339743604,77.67089999999996,2019-06-17
109,-135.1632208333333,77.63495320512821,2019-06-18
109,-134.971417628205,77.60048365384618,2019-06-19
109,-134.94103461538458,77.54380737179487,2019-06-20
107,-134.6549266025641,77.49217179487174,2019-06-21
109,-134.0654743589744,77.46798525641032,2019-06-22
110,-133.9615217948718,77.4218451923077,2019-06-23
110,-133.89949198717946,77.36921217948714,2019-06-24
110,-133.77429230769232,77.31010416666662,2019-06-25
109,-133.90404391025652,77.21999903846155,2019-06-26
109,-133.9497903846154,77.15500064102561,2019-06-27
107,-134.07139166666664,77.13897500000002,2019-06-28
110,-134.26898205128202,77.11241378205129,2019-06-29
109,-134.41360192307698,77.0756451923077,2019-06-30
110,-134.55220416666666,77.05215993589744,2019-07-01
